event_id,date_of_event,country,Place,Orchestra,program,conductor
4556,1955-03-15,United States,Ann Arbor,Berlin Philharmonic,Bra 68,Herbert von Karajan
4556,1955-03-15,United States,Ann Arbor,Berlin Philharmonic,Moz 385,Herbert von Karajan
4556,1955-03-15,United States,Ann Arbor,Berlin Philharmonic,Wag 90/1,Herbert von Karajan
4557,1955-03-16,United States,Columbus,Berlin Philharmonic,Bee 84,Herbert von Karajan
4557,1955-03-16,United States,Columbus,Berlin Philharmonic,Bee 92,Herbert von Karajan
4557,1955-03-16,United States,Columbus,Berlin Philharmonic,Bla 10,Herbert von Karajan
4557,1955-03-16,United States,Columbus,Berlin Philharmonic,Wag 70/1,Herbert von Karajan
4558,1955-03-17,United States,Detroit,Berlin Philharmonic,Bee 67,Herbert von Karajan
4558,1955-03-17,United States,Detroit,Berlin Philharmonic,Bla 10,Herbert von Karajan
4558,1955-03-17,United States,Detroit,Berlin Philharmonic,Hän 6/12,Herbert von Karajan
4558,1955-03-17,United States,Detroit,Berlin Philharmonic,Str 20,Herbert von Karajan
4559,1955-03-18,Canada,Toronto,Berlin Philharmonic,Bra 73,Herbert von Karajan
4559,1955-03-18,Canada,Toronto,Berlin Philharmonic,Hän 6/12,Herbert von Karajan
4559,1955-03-18,Canada,Toronto,Berlin Philharmonic,Str 28,Herbert von Karajan
4559,1955-03-18,Canada,Toronto,Berlin Philharmonic,Wag 70/1,Herbert von Karajan
4560,1955-03-20,United States,Rochester,Berlin Philharmonic,Bra 73,Herbert von Karajan
4560,1955-03-20,United States,Rochester,Berlin Philharmonic,Moz 385,Herbert von Karajan
4560,1955-03-20,United States,Rochester,Berlin Philharmonic,Str 28,Herbert von Karajan
4561,1955-03-21,Canada,Montreal,Berlin Philharmonic,Bee 84,Herbert von Karajan
4561,1955-03-21,Canada,Montreal,Berlin Philharmonic,Berl 24,Herbert von Karajan
4561,1955-03-21,Canada,Montreal,Berlin Philharmonic,Str 20,Herbert von Karajan
4561,1955-03-21,Canada,Montreal,Berlin Philharmonic,Tsch 64,Herbert von Karajan
4562,1955-03-22,United States,Syracuse,Berlin Philharmonic,Bra 73,Herbert von Karajan
4562,1955-03-22,United States,Syracuse,Berlin Philharmonic,Mah Geselle,Herbert von Karajan
4562,1955-03-22,United States,Syracuse,Berlin Philharmonic,Str 20,Herbert von Karajan
4563,1955-03-24,United States,Boston,Berlin Philharmonic,Bee 67,Herbert von Karajan
4563,1955-03-24,United States,Boston,Berlin Philharmonic,Hay 104,Herbert von Karajan
4563,1955-03-24,United States,Boston,Berlin Philharmonic,Wag 90/1,Herbert von Karajan
4564,1955-03-25,United States,Hartford,Berlin Philharmonic,Barber 11,Herbert von Karajan
4564,1955-03-25,United States,Hartford,Berlin Philharmonic,Bee 84,Herbert von Karajan
4564,1955-03-25,United States,Hartford,Berlin Philharmonic,Bla 10,Herbert von Karajan
4564,1955-03-25,United States,Hartford,Berlin Philharmonic,Tsch 64,Herbert von Karajan
4565,1955-03-26,United States,Baltimore,Berlin Philharmonic,Bee 92,Herbert von Karajan
4565,1955-03-26,United States,Baltimore,Berlin Philharmonic,Hay 104,Herbert von Karajan
4565,1955-03-26,United States,Baltimore,Berlin Philharmonic,Str 28,Herbert von Karajan
4566,1955-03-27,United States,Washington,Berlin Philharmonic,Barber 11,Herbert von Karajan
4566,1955-03-27,United States,Washington,Berlin Philharmonic,Bee 72b,Herbert von Karajan
4566,1955-03-27,United States,Washington,Berlin Philharmonic,Bla 10,Herbert von Karajan
4566,1955-03-27,United States,Washington,Berlin Philharmonic,Tsch 64,Herbert von Karajan
4567,1955-03-28,United States,Newark,Berlin Philharmonic,Hän 6/12,Herbert von Karajan
4567,1955-03-28,United States,Newark,Berlin Philharmonic,Schm 120,Herbert von Karajan
4567,1955-03-28,United States,Newark,Berlin Philharmonic,Str 20,Herbert von Karajan
4567,1955-03-28,United States,Newark,Berlin Philharmonic,Wag 70/1,Herbert von Karajan
4568,1955-03-29,United States,New York,Berlin Philharmonic,Barber 11,Herbert von Karajan
4568,1955-03-29,United States,New York,Berlin Philharmonic,Bee 72b,Herbert von Karajan
4568,1955-03-29,United States,New York,Berlin Philharmonic,Bla 10,Herbert von Karajan
4568,1955-03-29,United States,New York,Berlin Philharmonic,Tsch 64,Herbert von Karajan
4569,1955-03-30,United States,New York,Berlin Philharmonic,Bra 68,Herbert von Karajan
4569,1955-03-30,United States,New York,Berlin Philharmonic,Moz 385,Herbert von Karajan
4569,1955-03-30,United States,New York,Berlin Philharmonic,Str 28,Herbert von Karajan
4570,1955-04-26,Switzerland,Lausanne,Berlin Philharmonic,Bee 19,Hans Knappertsbusch
4570,1955-04-26,Switzerland,Lausanne,Berlin Philharmonic,Schm 120,Hans Knappertsbusch
4570,1955-04-26,Switzerland,Lausanne,Berlin Philharmonic,Str 20,Hans Knappertsbusch
4571,1955-04-27,Switzerland,Zürich,Berlin Philharmonic,Bee 19,Hans Knappertsbusch
4571,1955-04-27,Switzerland,Zürich,Berlin Philharmonic,Schm 120,Hans Knappertsbusch
4571,1955-04-27,Switzerland,Zürich,Berlin Philharmonic,Str 20,Hans Knappertsbusch
4573,1955-04-29,Switzerland,Zürich,Berlin Philharmonic,Bee 19,Hans Knappertsbusch
4573,1955-04-29,Switzerland,Zürich,Berlin Philharmonic,Schm 120,Hans Knappertsbusch
4573,1955-04-29,Switzerland,Zürich,Berlin Philharmonic,Str 20,Hans Knappertsbusch
4574,1955-08-21,Great Britain,Edinburgh,Berlin Philharmonic,Bee 58,Eugene Ormandy
4574,1955-08-21,Great Britain,Edinburgh,Berlin Philharmonic,Bra 80,Eugene Ormandy
4574,1955-08-21,Great Britain,Edinburgh,Berlin Philharmonic,Franck Sin,Eugene Ormandy
4575,1955-08-22,Great Britain,Edinburgh,Berlin Philharmonic,Egk Suite fr.,Wolfgang Sawallisch
4575,1955-08-22,Great Britain,Edinburgh,Berlin Philharmonic,Moz 622,Wolfgang Sawallisch
4575,1955-08-22,Great Britain,Edinburgh,Berlin Philharmonic,Tsch 36,Wolfgang Sawallisch
4576,1955-08-23,Great Britain,Edinburgh,Berlin Philharmonic,Bra 77,Eugene Ormandy
4576,1955-08-23,Great Britain,Edinburgh,Berlin Philharmonic,Pro 25,Eugene Ormandy
4576,1955-08-23,Great Britain,Edinburgh,Berlin Philharmonic,Straw Petruschka,Eugene Ormandy
4577,1955-08-24,Great Britain,Edinburgh,Berlin Philharmonic,Bach 1069,Paul Hindemith
4577,1955-08-24,Great Britain,Edinburgh,Berlin Philharmonic,Bra 56a,Paul Hindemith
4577,1955-08-24,Great Britain,Edinburgh,Berlin Philharmonic,Hin 50,Paul Hindemith
4577,1955-08-24,Great Britain,Edinburgh,Berlin Philharmonic,Hin Cellokonzert,Paul Hindemith
4578,1955-08-26,Great Britain,Edinburgh,Berlin Philharmonic,Bar 2,Joseph Keilberth
4578,1955-08-26,Great Britain,Edinburgh,Berlin Philharmonic,Hay 94,Joseph Keilberth
4578,1955-08-26,Great Britain,Edinburgh,Berlin Philharmonic,Schm 120,Joseph Keilberth
4579,1955-08-27,Great Britain,Edinburgh,Berlin Philharmonic,Bee 55,Joseph Keilberth
4579,1955-08-27,Great Britain,Edinburgh,Berlin Philharmonic,Mah Geselle,Joseph Keilberth
4579,1955-08-27,Great Britain,Edinburgh,Berlin Philharmonic,Martin Monologe,Joseph Keilberth
4579,1955-08-27,Great Britain,Edinburgh,Berlin Philharmonic,Web Eur,Joseph Keilberth
4580,1956-05-11,Belgium,Antwerp,Berlin Philharmonic,Bra 73,Herbert von Karajan
4580,1956-05-11,Belgium,Antwerp,Berlin Philharmonic,Hay 104,Herbert von Karajan
4580,1956-05-11,Belgium,Antwerp,Berlin Philharmonic,Wag 90/1,Herbert von Karajan
4581,1956-05-12,Belgium,Ostend,Berlin Philharmonic,Bee 92,Herbert von Karajan
4581,1956-05-12,Belgium,Ostend,Berlin Philharmonic,Hän 6/12,Herbert von Karajan
4581,1956-05-12,Belgium,Ostend,Berlin Philharmonic,Str 28,Herbert von Karajan
4582,1956-05-14,France,Paris,Berlin Philharmonic,Bee 55,Herbert von Karajan
4582,1956-05-14,France,Paris,Berlin Philharmonic,Hay 104,Herbert von Karajan
4582,1956-05-14,France,Paris,Berlin Philharmonic,Str 28,Herbert von Karajan
4583,1956-05-15,France,Paris,Berlin Philharmonic,Bra 73,Herbert von Karajan
4583,1956-05-15,France,Paris,Berlin Philharmonic,Hon 3,Herbert von Karajan
4583,1956-05-15,France,Paris,Berlin Philharmonic,Hän 6/12,Herbert von Karajan
4584,1956-06-05,Austria,Vienna,Berlin Philharmonic,Bee 55,Herbert von Karajan
4584,1956-06-05,Austria,Vienna,Berlin Philharmonic,Moz 385,Herbert von Karajan
4584,1956-06-05,Austria,Vienna,Berlin Philharmonic,Wag 90/1,Herbert von Karajan
4585,1956-06-06,Austria,Vienna,Berlin Philharmonic,Bee 55,Herbert von Karajan
4585,1956-06-06,Austria,Vienna,Berlin Philharmonic,Moz 385,Herbert von Karajan
4585,1956-06-06,Austria,Vienna,Berlin Philharmonic,Wag 90/1,Herbert von Karajan
4586,1956-06-07,Austria,Vienna,Berlin Philharmonic,Bra 73,Herbert von Karajan
4586,1956-06-07,Austria,Vienna,Berlin Philharmonic,Moz 334,Herbert von Karajan
4586,1956-06-07,Austria,Vienna,Berlin Philharmonic,Str 28,Herbert von Karajan
4587,1956-06-08,Austria,Graz,Berlin Philharmonic,Bee 55,Herbert von Karajan
4587,1956-06-08,Austria,Graz,Berlin Philharmonic,Moz 385,Herbert von Karajan
4587,1956-06-08,Austria,Graz,Berlin Philharmonic,Str 28,Herbert von Karajan
4588,1956-10-07,United States,Washington,Berlin Philharmonic,Bee 55,Herbert von Karajan
4588,1956-10-07,United States,Washington,Berlin Philharmonic,Moz 219,Herbert von Karajan
4588,1956-10-07,United States,Washington,Berlin Philharmonic,Str 20,Herbert von Karajan
4589,1956-10-08,United States,Princeton,Berlin Philharmonic,Bee 92,Herbert von Karajan
4589,1956-10-08,United States,Princeton,Berlin Philharmonic,Berger 4,Herbert von Karajan
4589,1956-10-08,United States,Princeton,Berlin Philharmonic,Cherubini Ana,Herbert von Karajan
4589,1956-10-08,United States,Princeton,Berlin Philharmonic,Hon 3,Herbert von Karajan
4590,1956-10-09,United States,New Haven,Berlin Philharmonic,Schm 120,Herbert von Karajan
4590,1956-10-09,United States,New Haven,Berlin Philharmonic,Str 28,Herbert von Karajan
4590,1956-10-09,United States,New Haven,Berlin Philharmonic,Wag 70/1,Herbert von Karajan
4590,1956-10-09,United States,New Haven,Berlin Philharmonic,Web Ob,Herbert von Karajan
4591,1956-10-10,United States,New York,Berlin Philharmonic,Bee 55,Herbert von Karajan
4591,1956-10-10,United States,New York,Berlin Philharmonic,Moz 219,Herbert von Karajan
4591,1956-10-10,United States,New York,Berlin Philharmonic,Str 20,Herbert von Karajan
4592,1956-10-11,United States,Washington,Berlin Philharmonic,Bra 73,Herbert von Karajan
4592,1956-10-11,United States,Washington,Berlin Philharmonic,Cherubini Ana,Herbert von Karajan
4592,1956-10-11,United States,Washington,Berlin Philharmonic,Wag 90/1,Herbert von Karajan
4593,1956-10-12,United States,New York,Berlin Philharmonic,Bra 73,Herbert von Karajan
4593,1956-10-12,United States,New York,Berlin Philharmonic,Cherubini Ana,Herbert von Karajan
4593,1956-10-12,United States,New York,Berlin Philharmonic,Hon 3,Herbert von Karajan
4594,1956-10-13,United States,New Brunswick,Berlin Philharmonic,Moz 385,Herbert von Karajan
4594,1956-10-13,United States,New Brunswick,Berlin Philharmonic,Schm 120,Herbert von Karajan
4594,1956-10-13,United States,New Brunswick,Berlin Philharmonic,Wag 90/1,Herbert von Karajan
4595,1956-10-14,United States,Boston,Berlin Philharmonic,Bra 73,Herbert von Karajan
4595,1956-10-14,United States,Boston,Berlin Philharmonic,Moz 385,Herbert von Karajan
4595,1956-10-14,United States,Boston,Berlin Philharmonic,Str 28,Herbert von Karajan
4596,1956-10-15,Canada,Montreal,Berlin Philharmonic,Bee 92,Herbert von Karajan
4596,1956-10-15,Canada,Montreal,Berlin Philharmonic,Cherubini Ana,Herbert von Karajan
4596,1956-10-15,Canada,Montreal,Berlin Philharmonic,Sme Moldau,Herbert von Karajan
4596,1956-10-15,Canada,Montreal,Berlin Philharmonic,Tsch R&J,Herbert von Karajan
4597,1956-10-16,Canada,Ottawa,Berlin Philharmonic,Bee 36,Herbert von Karajan
4597,1956-10-16,Canada,Ottawa,Berlin Philharmonic,Str 20,Herbert von Karajan
4597,1956-10-16,Canada,Ottawa,Berlin Philharmonic,Wag 96/1,Herbert von Karajan
4598,1956-10-17,Canada,Hamilton,Berlin Philharmonic,Bra 68,Herbert von Karajan
4598,1956-10-17,Canada,Hamilton,Berlin Philharmonic,Moz 385,Herbert von Karajan
4598,1956-10-17,Canada,Hamilton,Berlin Philharmonic,Str 28,Herbert von Karajan
4599,1956-10-18,Canada,Toronto,Berlin Philharmonic,Bee 55,Herbert von Karajan
4599,1956-10-18,Canada,Toronto,Berlin Philharmonic,Moz 385,Herbert von Karajan
4599,1956-10-18,Canada,Toronto,Berlin Philharmonic,Str 20,Herbert von Karajan
4600,1956-10-21,United States,Ann Arbor,Berlin Philharmonic,Bee 92,Herbert von Karajan
4600,1956-10-21,United States,Ann Arbor,Berlin Philharmonic,Cherubini Ana,Herbert von Karajan
4600,1956-10-21,United States,Ann Arbor,Berlin Philharmonic,Hon 3,Herbert von Karajan
4601,1956-10-22,United States,Saginaw,Berlin Philharmonic,Schm 120,Herbert von Karajan
4601,1956-10-22,United States,Saginaw,Berlin Philharmonic,Sme Moldau,Herbert von Karajan
4601,1956-10-22,United States,Saginaw,Berlin Philharmonic,Wag 96/1,Herbert von Karajan
4601,1956-10-22,United States,Saginaw,Berlin Philharmonic,Web 77,Herbert von Karajan
4602,1956-10-23,United States,East Lansing,Berlin Philharmonic,Bee 92,Herbert von Karajan
4602,1956-10-23,United States,East Lansing,Berlin Philharmonic,Tsch R&J,Herbert von Karajan
4602,1956-10-23,United States,East Lansing,Berlin Philharmonic,Wag 70/1,Herbert von Karajan
4603,1956-10-24,United States,Kalamazoo,Berlin Philharmonic,Bee 36,Herbert von Karajan
4603,1956-10-24,United States,Kalamazoo,Berlin Philharmonic,Str 20,Herbert von Karajan
4603,1956-10-24,United States,Kalamazoo,Berlin Philharmonic,Wag 70/1,Herbert von Karajan
4603,1956-10-24,United States,Kalamazoo,Berlin Philharmonic,Web 77,Herbert von Karajan
4604,1956-10-26,United States,Chicago,Berlin Philharmonic,Bee 55,Herbert von Karajan
4604,1956-10-26,United States,Chicago,Berlin Philharmonic,Moz 219,Herbert von Karajan
4604,1956-10-26,United States,Chicago,Berlin Philharmonic,Str 20,Herbert von Karajan
4605,1956-10-27,United States,Chicago,Berlin Philharmonic,Schb 759,Herbert von Karajan
4605,1956-10-27,United States,Chicago,Berlin Philharmonic,Schm 120,Herbert von Karajan
4605,1956-10-27,United States,Chicago,Berlin Philharmonic,Web 77,Herbert von Karajan
4606,1956-10-28,United States,Chicago,Berlin Philharmonic,Bra 73,Herbert von Karajan
4606,1956-10-28,United States,Chicago,Berlin Philharmonic,Cherubini Ana,Herbert von Karajan
4606,1956-10-28,United States,Chicago,Berlin Philharmonic,Hon 3,Herbert von Karajan
4607,1956-10-29,United States,Milwaukee,Berlin Philharmonic,Bee 36,Herbert von Karajan
4607,1956-10-29,United States,Milwaukee,Berlin Philharmonic,Wag 90/1,Herbert von Karajan
4607,1956-10-29,United States,Milwaukee,Berlin Philharmonic,Wag 96/1,Herbert von Karajan
4607,1956-10-29,United States,Milwaukee,Berlin Philharmonic,Web 77,Herbert von Karajan
4608,1956-10-30,United States,Urbana,Berlin Philharmonic,Bee 55,Herbert von Karajan
4608,1956-10-30,United States,Urbana,Berlin Philharmonic,Berger 4,Herbert von Karajan
4608,1956-10-30,United States,Urbana,Berlin Philharmonic,Cherubini Ana,Herbert von Karajan
4608,1956-10-30,United States,Urbana,Berlin Philharmonic,Str 20,Herbert von Karajan
4609,1956-11-01,United States,Lawrence,Berlin Philharmonic,Bra 73,Herbert von Karajan
4609,1956-11-01,United States,Lawrence,Berlin Philharmonic,Hay 104,Herbert von Karajan
4609,1956-11-01,United States,Lawrence,Berlin Philharmonic,Wag 90/1,Herbert von Karajan
4610,1956-11-02,United States,Topeka,Berlin Philharmonic,Cherubini Ana,Herbert von Karajan
4610,1956-11-02,United States,Topeka,Berlin Philharmonic,Schm 120,Herbert von Karajan
4610,1956-11-02,United States,Topeka,Berlin Philharmonic,Sme Moldau,Herbert von Karajan
4610,1956-11-02,United States,Topeka,Berlin Philharmonic,Wag 96/1,Herbert von Karajan
4611,1956-11-04,United States,Denver,Berlin Philharmonic,Bra 73,Herbert von Karajan
4611,1956-11-04,United States,Denver,Berlin Philharmonic,Hay 104,Herbert von Karajan
4611,1956-11-04,United States,Denver,Berlin Philharmonic,Wag 90/1,Herbert von Karajan
4612,1956-11-07,United States,Salt Lake City,Berlin Philharmonic,Moz 385,Herbert von Karajan
4612,1956-11-07,United States,Salt Lake City,Berlin Philharmonic,Schm 120,Herbert von Karajan
4612,1956-11-07,United States,Salt Lake City,Berlin Philharmonic,Str 28,Herbert von Karajan
4613,1956-11-08,United States,Provo,Berlin Philharmonic,Bee 84,Herbert von Karajan
4613,1956-11-08,United States,Provo,Berlin Philharmonic,Bee 92,Herbert von Karajan
4613,1956-11-08,United States,Provo,Berlin Philharmonic,Sme Moldau,Herbert von Karajan
4613,1956-11-08,United States,Provo,Berlin Philharmonic,Wag 96/1,Herbert von Karajan
4614,1956-11-10,United States,San Francisco,Berlin Philharmonic,Bee 67,Herbert von Karajan
4614,1956-11-10,United States,San Francisco,Berlin Philharmonic,Hay 104,Herbert von Karajan
4614,1956-11-10,United States,San Francisco,Berlin Philharmonic,Wag 90/1,Herbert von Karajan
4615,1956-11-12,United States,Berkeley,Berlin Philharmonic,Schm 120,Herbert von Karajan
4615,1956-11-12,United States,Berkeley,Berlin Philharmonic,Tsch R&J,Herbert von Karajan
4615,1956-11-12,United States,Berkeley,Berlin Philharmonic,Wag 70/1,Herbert von Karajan
4615,1956-11-12,United States,Berkeley,Berlin Philharmonic,Web Ob,Herbert von Karajan
4616,1956-11-13,United States,Berkeley,Berlin Philharmonic,Schm 120,Herbert von Karajan
4616,1956-11-13,United States,Berkeley,Berlin Philharmonic,Tsch R&J,Herbert von Karajan
4616,1956-11-13,United States,Berkeley,Berlin Philharmonic,Wag 70/1,Herbert von Karajan
4616,1956-11-13,United States,Berkeley,Berlin Philharmonic,Web Ob,Herbert von Karajan
4617,1956-11-14,United States,Sacramento,Berlin Philharmonic,Bee 36,Herbert von Karajan
4617,1956-11-14,United States,Sacramento,Berlin Philharmonic,Str 20,Herbert von Karajan
4617,1956-11-14,United States,Sacramento,Berlin Philharmonic,Wag 70/1,Herbert von Karajan
4617,1956-11-14,United States,Sacramento,Berlin Philharmonic,Web 77,Herbert von Karajan
4618,1956-11-15,United States,Fresno,Berlin Philharmonic,Bee 84,Herbert von Karajan
4618,1956-11-15,United States,Fresno,Berlin Philharmonic,Schm 120,Herbert von Karajan
4618,1956-11-15,United States,Fresno,Berlin Philharmonic,Sme Moldau,Herbert von Karajan
4618,1956-11-15,United States,Fresno,Berlin Philharmonic,Wag 96/1,Herbert von Karajan
4619,1956-11-17,United States,San Diego,Berlin Philharmonic,Moz 385,Herbert von Karajan
4619,1956-11-17,United States,San Diego,Berlin Philharmonic,Schm 120,Herbert von Karajan
4619,1956-11-17,United States,San Diego,Berlin Philharmonic,Str 28,Herbert von Karajan
4620,1956-11-18,United States,Los Angeles,Berlin Philharmonic,Bee 67,Herbert von Karajan
4620,1956-11-18,United States,Los Angeles,Berlin Philharmonic,Moz 385,Herbert von Karajan
4620,1956-11-18,United States,Los Angeles,Berlin Philharmonic,Str 28,Herbert von Karajan
4621,1956-11-19,United States,Santa Barbara,Berlin Philharmonic,Bra 73,Herbert von Karajan
4621,1956-11-19,United States,Santa Barbara,Berlin Philharmonic,Hay 104,Herbert von Karajan
4621,1956-11-19,United States,Santa Barbara,Berlin Philharmonic,Wag 90/1,Herbert von Karajan
4622,1957-07-29,Austria,Salzburg,Berlin Philharmonic,Moz 385,Herbert von Karajan
4622,1957-07-29,Austria,Salzburg,Berlin Philharmonic,Moz 453,Herbert von Karajan
4622,1957-07-29,Austria,Salzburg,Berlin Philharmonic,Moz 551,Herbert von Karajan
4623,1957-08-01,Austria,Salzburg,Berlin Philharmonic,Bra 68,Rafael Kubelík
4623,1957-08-01,Austria,Salzburg,Berlin Philharmonic,Dvo 33,Rafael Kubelík
4623,1957-08-01,Austria,Salzburg,Berlin Philharmonic,Hin Met,Rafael Kubelík
4624,1957-08-03,Austria,Salzburg,Berlin Philharmonic,Moz 201,George Szell
4624,1957-08-03,Austria,Salzburg,Berlin Philharmonic,Moz 503,George Szell
4624,1957-08-03,Austria,Salzburg,Berlin Philharmonic,Moz 550,George Szell
4625,1957-08-06,Austria,Salzburg,Berlin Philharmonic,Moz 219,Josef Krips
4625,1957-08-06,Austria,Salzburg,Berlin Philharmonic,Moz 425,Josef Krips
4625,1957-08-06,Austria,Salzburg,Berlin Philharmonic,Moz 543,Josef Krips
4625,1957-08-06,Austria,Salzburg,Berlin Philharmonic,Moz 620,Josef Krips
4626,1957-08-09,Austria,Salzburg,Berlin Philharmonic,Bee 55,Eduard van Beinum
4626,1957-08-09,Austria,Salzburg,Berlin Philharmonic,Deb Mer,Eduard van Beinum
4626,1957-08-09,Austria,Salzburg,Berlin Philharmonic,Men 64,Eduard van Beinum
4627,1957-08-13,Austria,Salzburg,Berlin Philharmonic,Berger Sinfonia Parabolica,Herbert von Karajan
4627,1957-08-13,Austria,Salzburg,Berlin Philharmonic,Einem 20,Herbert von Karajan
4627,1957-08-13,Austria,Salzburg,Berlin Philharmonic,Hon 3,Herbert von Karajan
4628,1957-11-03,Japan,Tokyo,Berlin Philharmonic,Bee 67,Herbert von Karajan
4628,1957-11-03,Japan,Tokyo,Berlin Philharmonic,Str 20,Herbert von Karajan
4628,1957-11-03,Japan,Tokyo,Berlin Philharmonic,Wag 90/1,Herbert von Karajan
4629,1957-11-04,Japan,Tokyo,Berlin Philharmonic,Bra 73,Herbert von Karajan
4629,1957-11-04,Japan,Tokyo,Berlin Philharmonic,Moz 385,Herbert von Karajan
4629,1957-11-04,Japan,Tokyo,Berlin Philharmonic,Wag 90/1,Herbert von Karajan
4630,1957-11-05,Japan,Tokyo,Berlin Philharmonic,Bra 68,Herbert von Karajan
4630,1957-11-05,Japan,Tokyo,Berlin Philharmonic,Moz 504,Herbert von Karajan
4630,1957-11-05,Japan,Tokyo,Berlin Philharmonic,Wag 90/1,Herbert von Karajan
4631,1957-11-06,Japan,Tokyo,Berlin Philharmonic,Bee 55,Herbert von Karajan
4631,1957-11-06,Japan,Tokyo,Berlin Philharmonic,Schb 759,Herbert von Karajan
4632,1957-11-07,Japan,Nagoya,Berlin Philharmonic,Bee 92,Herbert von Karajan
4632,1957-11-07,Japan,Nagoya,Berlin Philharmonic,Sme Moldau,Herbert von Karajan
4632,1957-11-07,Japan,Nagoya,Berlin Philharmonic,Wag 70/1,Herbert von Karajan
4633,1957-11-08,Japan,Nagoya,Berlin Philharmonic,Bra 73,Herbert von Karajan
4633,1957-11-08,Japan,Nagoya,Berlin Philharmonic,Str 28,Herbert von Karajan
4633,1957-11-08,Japan,Nagoya,Berlin Philharmonic,Web Ob,Herbert von Karajan
4634,1957-11-10,Japan,Fukuoka,Berlin Philharmonic,Bee 67,Herbert von Karajan
4634,1957-11-10,Japan,Fukuoka,Berlin Philharmonic,Hin Mat,Herbert von Karajan
